epoch, es_acc, acc, acc_class0, acc_class1, acc_class2, es_auc, auc, auc_class0, auc_class1, auc_class2, dpd, dpr, eod, eor, path
2, 0.7182, 0.7789, 0.8067, 0.7367, 0.7933, 0.8083, 0.8609, 0.8810, 0.8169, 0.8621, 0.1800, 0.6687, 0.1812, 0.2334, ./results/GENIO/fin/run_20250619_222631_rnflt_fin_race_ablation_of_sigma/fullysup_efficientnet_rnflt_Taskcls_lr5e-5_bz6_auc0.8609
