epoch, es_acc, acc, acc_class0, acc_class1, acc_class2, es_auc, auc, auc_class0, auc_class1, auc_class2, dpd, dpr, eod, eor, path
4, 0.6906, 0.7567, 0.7533, 0.7033, 0.7533, 0.7558, 0.8092, 0.8221, 0.7638, 0.8216, 0.1967, 0.7204, 0.2372, 0.5256, ./results/GENIO/fin/run_20250619_223925_rnflt_fin_race_ablation_of_sigma/fullysup_efficientnet_rnflt_Taskcls_lr5e-5_bz6
