epoch, es_acc, acc, acc_class0, acc_class1, acc_class2, es_auc, auc, auc_class0, auc_class1, auc_class2, dpd, dpr, eod, eor, path
2, 0.7022, 0.7756, 0.8033, 0.7233, 0.8000, 0.8040, 0.8498, 0.8681, 0.8151, 0.8537, 0.1467, 0.7233, 0.1402, 0.4068, ./results/GENIO/nofin/run_20250619_214508_rnflt_race/fullysup_efficientnet_rnflt_Taskcls_lr5e-5_bz6_auc0.8498
