epoch, es_acc, acc, acc_class0, acc_class1, acc_class2, es_auc, auc, auc_class0, auc_class1, auc_class2, dpd, dpr, eod, eor, path
2, 0.7134, 0.7789, 0.7933, 0.7300, 0.7833, 0.7961, 0.8359, 0.8463, 0.8014, 0.8411, 0.1900, 0.6705, 0.1944, 0.3319, ./results/GENIO/fin/run_20250619_225120_rnflt_fin_race_ablation_of_sigma/fullysup_efficientnet_rnflt_Taskcls_lr5e-5_bz6
