epoch, es_acc, acc, acc_class0, acc_class1, acc_class2, es_auc, auc, auc_class0, auc_class1, auc_class2, dpd, dpr, eod, eor, path
2, 0.6830, 0.7833, 0.8067, 0.7033, 0.7667, 0.7479, 0.8084, 0.8321, 0.7525, 0.8098, 0.1967, 0.6704, 0.2456, 0.3074, ./results/GENIO/fin/run_20250619_221146_rnflt_fin_race_ablation_of_sigma/fullysup_efficientnet_rnflt_Taskcls_lr5e-5_bz6
