epoch, es_acc, acc, acc_class0, acc_class1, acc_class2, es_auc, auc, auc_class0, auc_class1, auc_class2, dpd, dpr, eod, eor, path
3, 0.6740, 0.7733, 0.8000, 0.6933, 0.7533, 0.7657, 0.8213, 0.8468, 0.7742, 0.8214, 0.1733, 0.7174, 0.2371, 0.3936, ./results/GENIO/nofin/run_20250619_191936_rnflt_race/fullysup_efficientnet_rnflt_Taskcls_lr5e-5_bz6
