epoch, es_acc, acc, acc_class0, acc_class1, acc_class2, es_auc, auc, auc_class0, auc_class1, auc_class2, dpd, dpr, eod, eor, path
3, 0.6946, 0.7733, 0.8200, 0.7167, 0.7833, 0.7805, 0.8494, 0.8767, 0.7949, 0.8558, 0.1633, 0.6879, 0.1787, 0.2441, ./results/GENIO/nofin/run_20250619_191936_rnflt_race/fullysup_efficientnet_rnflt_Taskcls_lr5e-5_bz6_auc0.8494
